thresh,biocontrol,type,period,rep,pdoug,avg_pop
0.2,200,100% multi-capsid morphotype,3,13,18,3.039287350484537
0.2,200,100% multi-capsid morphotype,3,14,18,4.033212131947121
0.2,200,100% multi-capsid morphotype,3,15,18,3.1520500035295647
0.2,200,100% multi-capsid morphotype,3,16,18,4.324130730438393
0.2,200,100% multi-capsid morphotype,3,17,18,4.167180976300669
0.2,200,100% multi-capsid morphotype,3,18,18,4.824326735757329
0.2,200,100% multi-capsid morphotype,3,19,18,3.2198239167409293
0.2,200,100% multi-capsid morphotype,3,20,18,3.3628137188956853
0.5,1,100% multi-capsid morphotype,1,1,18,3.2701780089381516
0.5,1,100% multi-capsid morphotype,1,2,18,3.0933280493536937
0.5,1,100% multi-capsid morphotype,1,3,18,3.539296373525373
0.5,1,100% multi-capsid morphotype,1,4,18,3.495267056447034
0.5,1,100% multi-capsid morphotype,1,5,18,3.6710827271793085
0.5,1,100% multi-capsid morphotype,1,6,18,3.456039053726371
0.5,1,100% multi-capsid morphotype,1,7,18,3.488609481114991
0.5,1,100% multi-capsid morphotype,1,8,18,3.295446898403926
0.5,1,100% multi-capsid morphotype,1,9,18,3.185782367992963
0.5,1,100% multi-capsid morphotype,1,10,18,3.4407801923674146
0.5,1,100% multi-capsid morphotype,1,11,18,4.44524671331092
0.5,1,100% multi-capsid morphotype,1,12,18,3.7863695285338266
0.5,1,100% multi-capsid morphotype,1,13,18,3.4370654684035977
0.5,1,100% multi-capsid morphotype,1,14,18,4.282271961329043
0.5,1,100% multi-capsid morphotype,1,15,18,3.6964495086711797
0.5,1,100% multi-capsid morphotype,1,16,18,3.3325875041573227
0.5,1,100% multi-capsid morphotype,1,17,18,3.6529497831772275
0.5,1,100% multi-capsid morphotype,1,18,18,3.9713578790766015
0.5,1,100% multi-capsid morphotype,1,19,18,4.13000281961023
0.5,1,100% multi-capsid morphotype,1,20,18,2.9014206758328376
0.5,1,100% multi-capsid morphotype,2,1,18,4.329059281635448
0.5,1,100% multi-capsid morphotype,2,2,18,3.253580003524182
0.5,1,100% multi-capsid morphotype,2,3,18,3.1013105663446576
0.5,1,100% multi-capsid morphotype,2,4,18,2.666521376372822
0.5,1,100% multi-capsid morphotype,2,5,18,2.955709187779749
0.5,1,100% multi-capsid morphotype,2,6,18,2.7135837258904454
0.5,1,100% multi-capsid morphotype,2,7,18,2.3727861583513206
0.5,1,100% multi-capsid morphotype,2,8,18,3.0041678925066684
0.5,1,100% multi-capsid morphotype,2,9,18,2.63366986960433
0.5,1,100% multi-capsid morphotype,2,10,18,3.2040194714247865
0.5,1,100% multi-capsid morphotype,2,11,18,4.292835568744467
0.5,1,100% multi-capsid morphotype,2,12,18,3.523952303059758
0.5,1,100% multi-capsid morphotype,2,13,18,3.7884660676415045
0.5,1,100% multi-capsid morphotype,2,14,18,2.94526588806901
0.5,1,100% multi-capsid morphotype,2,15,18,4.403895315488299
0.5,1,100% multi-capsid morphotype,2,16,18,2.3587818788239505
0.5,1,100% multi-capsid morphotype,2,17,18,4.847755384532394
0.5,1,100% multi-capsid morphotype,2,18,18,3.555197004509678
0.5,1,100% multi-capsid morphotype,2,19,18,3.147219783577873
0.5,1,100% multi-capsid morphotype,2,20,18,3.1720271283484043
0.5,1,100% multi-capsid morphotype,3,1,18,4.276193464360417
0.5,1,100% multi-capsid morphotype,3,2,18,3.720238641398944
0.5,1,100% multi-capsid morphotype,3,3,18,3.5627632067735293
0.5,1,100% multi-capsid morphotype,3,4,18,4.514237926026734
0.5,1,100% multi-capsid morphotype,3,5,18,3.7986309126751823
0.5,1,100% multi-capsid morphotype,3,6,18,2.752189454063267
0.5,1,100% multi-capsid morphotype,3,7,18,3.5049930515924466
0.5,1,100% multi-capsid morphotype,3,8,18,5.224102089515007
0.5,1,100% multi-capsid morphotype,3,9,18,3.8658250464813593
0.5,1,100% multi-capsid morphotype,3,10,18,4.1813384777502085
0.5,1,100% multi-capsid morphotype,3,11,18,3.2507248285111734
0.5,1,100% multi-capsid morphotype,3,12,18,2.8485554611195685
0.5,1,100% multi-capsid morphotype,3,13,18,4.144547219240591
0.5,1,100% multi-capsid morphotype,3,14,18,3.9072892627259197
0.5,1,100% multi-capsid morphotype,3,15,18,4.121525494538738
0.5,1,100% multi-capsid morphotype,3,16,18,3.8562230451689583
0.5,1,100% multi-capsid morphotype,3,17,18,3.361324432252099
0.5,1,100% multi-capsid morphotype,3,18,18,4.482461950681002
0.5,1,100% multi-capsid morphotype,3,19,18,2.44242371969063
0.5,1,100% multi-capsid morphotype,3,20,18,4.096180074495926
0.5,5,100% multi-capsid morphotype,1,1,18,3.3167053603022367
0.5,5,100% multi-capsid morphotype,1,2,18,3.3963916555824563
0.5,5,100% multi-capsid morphotype,1,3,18,3.0860050677891624
0.5,5,100% multi-capsid morphotype,1,4,18,3.4887848167931943
0.5,5,100% multi-capsid morphotype,1,5,18,3.9092959891674104
0.5,5,100% multi-capsid morphotype,1,6,18,3.3644608057648133
0.5,5,100% multi-capsid morphotype,1,7,18,3.3255988004174433
0.5,5,100% multi-capsid morphotype,1,8,18,2.598411975570868
0.5,5,100% multi-capsid morphotype,1,9,18,3.5572164217878885
0.5,5,100% multi-capsid morphotype,1,10,18,3.7520885655059053
0.5,5,100% multi-capsid morphotype,1,11,18,3.7150216745816436
0.5,5,100% multi-capsid morphotype,1,12,18,4.416379129866225
0.5,5,100% multi-capsid morphotype,1,13,18,3.623739241852177
0.5,5,100% multi-capsid morphotype,1,14,18,3.3666063666290733
0.5,5,100% multi-capsid morphotype,1,15,18,3.612016997661568
0.5,5,100% multi-capsid morphotype,1,16,18,3.5918977763261903
0.5,5,100% multi-capsid morphotype,1,17,18,3.7517259724137753
0.5,5,100% multi-capsid morphotype,1,18,18,4.334981555465469
0.5,5,100% multi-capsid morphotype,1,19,18,2.6636354246293177
0.5,5,100% multi-capsid morphotype,1,20,18,3.39005807578471
0.5,5,100% multi-capsid morphotype,2,1,18,3.75864117399615
0.5,5,100% multi-capsid morphotype,2,2,18,4.015668014689761
0.5,5,100% multi-capsid morphotype,2,3,18,2.342381342883254
0.5,5,100% multi-capsid morphotype,2,4,18,3.7260512975051414
0.5,5,100% multi-capsid morphotype,2,5,18,4.163815327587124
0.5,5,100% multi-capsid morphotype,2,6,18,3.1076170620283605
0.5,5,100% multi-capsid morphotype,2,7,18,3.3177145206249428
0.5,5,100% multi-capsid morphotype,2,8,18,1.8584464107566498
0.5,5,100% multi-capsid morphotype,2,9,18,2.5644320332319195
0.5,5,100% multi-capsid morphotype,2,10,18,2.7552960856810413
0.5,5,100% multi-capsid morphotype,2,11,18,3.1472162433877893
0.5,5,100% multi-capsid morphotype,2,12,18,2.5486404030621177
0.5,5,100% multi-capsid morphotype,2,13,18,3.063879059885505
0.5,5,100% multi-capsid morphotype,2,14,18,3.0649183585196442
0.5,5,100% multi-capsid morphotype,2,15,18,3.41284721625542
0.5,5,100% multi-capsid morphotype,2,16,18,2.3246527286023073
0.5,5,100% multi-capsid morphotype,2,17,18,2.597904498401261
0.5,5,100% multi-capsid morphotype,2,18,18,4.158570445539313
0.5,5,100% multi-capsid morphotype,2,19,18,3.0675010881429596
0.5,5,100% multi-capsid morphotype,2,20,18,3.0711723307191914
0.5,5,100% multi-capsid morphotype,3,1,18,3.884201686581915
0.5,5,100% multi-capsid morphotype,3,2,18,4.209103173323813
0.5,5,100% multi-capsid morphotype,3,3,18,4.398166457433601
0.5,5,100% multi-capsid morphotype,3,4,18,4.120437218841261
0.5,5,100% multi-capsid morphotype,3,5,18,3.4335660834044335
0.5,5,100% multi-capsid morphotype,3,6,18,3.117278959153956
0.5,5,100% multi-capsid morphotype,3,7,18,3.546066035686252
0.5,5,100% multi-capsid morphotype,3,8,18,2.463332576210134
0.5,5,100% multi-capsid morphotype,3,9,18,3.2213215206519776
0.5,5,100% multi-capsid morphotype,3,10,18,3.362849185540131
0.5,5,100% multi-capsid morphotype,3,11,18,3.600189031909794
0.5,5,100% multi-capsid morphotype,3,12,18,2.099412152712506
0.5,5,100% multi-capsid morphotype,3,13,18,4.366620448496953
0.5,5,100% multi-capsid morphotype,3,14,18,4.008206428849464
0.5,5,100% multi-capsid morphotype,3,15,18,2.950886655753991
0.5,5,100% multi-capsid morphotype,3,16,18,4.226251813119822
0.5,5,100% multi-capsid morphotype,3,17,18,3.995392537601232
0.5,5,100% multi-capsid morphotype,3,18,18,3.2385815164994924
0.5,5,100% multi-capsid morphotype,3,19,18,3.925625727817017
0.5,5,100% multi-capsid morphotype,3,20,18,3.0530226515143983
0.5,10,100% multi-capsid morphotype,1,1,18,5.104718384463187
0.5,10,100% multi-capsid morphotype,1,2,18,3.88645215306611
0.5,10,100% multi-capsid morphotype,1,3,18,3.642062792123651
0.5,10,100% multi-capsid morphotype,1,4,18,3.389760967244895
0.5,10,100% multi-capsid morphotype,1,5,18,2.9114742446245607
0.5,10,100% multi-capsid morphotype,1,6,18,3.4902509993832123
0.5,10,100% multi-capsid morphotype,1,7,18,4.612992083838085
0.5,10,100% multi-capsid morphotype,1,8,18,5.149859323635838
0.5,10,100% multi-capsid morphotype,1,9,18,3.9249985742313394
0.5,10,100% multi-capsid morphotype,1,10,18,5.222876463853801
0.5,10,100% multi-capsid morphotype,1,11,18,5.342174804487656
0.5,10,100% multi-capsid morphotype,1,12,18,4.8011982630025605
0.5,10,100% multi-capsid morphotype,1,13,18,3.3133277285219997
0.5,10,100% multi-capsid morphotype,1,14,18,3.13339056795497
0.5,10,100% multi-capsid morphotype,1,15,18,4.050405982642075
0.5,10,100% multi-capsid morphotype,1,16,18,3.069352478320411
0.5,10,100% multi-capsid morphotype,1,17,18,3.4753259990681205
0.5,10,100% multi-capsid morphotype,1,18,18,3.5539334583528857
0.5,10,100% multi-capsid morphotype,1,19,18,3.2196292164393236
0.5,10,100% multi-capsid morphotype,1,20,18,4.207268535159978
0.5,10,100% multi-capsid morphotype,2,1,18,3.5887664769921015
0.5,10,100% multi-capsid morphotype,2,2,18,3.375273609600133
0.5,10,100% multi-capsid morphotype,2,3,18,3.321118802352653
0.5,10,100% multi-capsid morphotype,2,4,18,2.668038319368837
0.5,10,100% multi-capsid morphotype,2,5,18,2.905537828522261
0.5,10,100% multi-capsid morphotype,2,6,18,3.196210447153827
0.5,10,100% multi-capsid morphotype,2,7,18,3.295606355913762
0.5,10,100% multi-capsid morphotype,2,8,18,2.7701326155975123
0.5,10,100% multi-capsid morphotype,2,9,18,5.432565092398539
0.5,10,100% multi-capsid morphotype,2,10,18,4.645303149016138
0.5,10,100% multi-capsid morphotype,2,11,18,2.346134762569786
0.5,10,100% multi-capsid morphotype,2,12,18,2.8973037665079935
0.5,10,100% multi-capsid morphotype,2,13,18,2.8073689355523093
0.5,10,100% multi-capsid morphotype,2,14,18,2.7302507257417714
0.5,10,100% multi-capsid morphotype,2,15,18,2.572637206740599
0.5,10,100% multi-capsid morphotype,2,16,18,3.0022618105223686
0.5,10,100% multi-capsid morphotype,2,17,18,2.49781522924807
0.5,10,100% multi-capsid morphotype,2,18,18,2.8049703043766363
0.5,10,100% multi-capsid morphotype,2,19,18,4.2321307629068095
0.5,10,100% multi-capsid morphotype,2,20,18,2.5797290633076675
0.5,10,100% multi-capsid morphotype,3,1,18,2.4537936827189224
0.5,10,100% multi-capsid morphotype,3,2,18,3.9430368210664444
0.5,10,100% multi-capsid morphotype,3,3,18,3.4850885402913248
0.5,10,100% multi-capsid morphotype,3,4,18,3.2618445531259983
0.5,10,100% multi-capsid morphotype,3,5,18,3.120919845334491
0.5,10,100% multi-capsid morphotype,3,6,18,3.2227137924603912
0.5,10,100% multi-capsid morphotype,3,7,18,3.239120389201697
0.5,10,100% multi-capsid morphotype,3,8,18,2.3538081176051953
0.5,10,100% multi-capsid morphotype,3,9,18,3.9985747489611185
0.5,10,100% multi-capsid morphotype,3,10,18,3.9892518819320184
0.5,10,100% multi-capsid morphotype,3,11,18,3.6997927543486617
0.5,10,100% multi-capsid morphotype,3,12,18,5.139377802116766
0.5,10,100% multi-capsid morphotype,3,13,18,3.2035524545910103
0.5,10,100% multi-capsid morphotype,3,14,18,3.265828365901182
0.5,10,100% multi-capsid morphotype,3,15,18,3.450360588647702
0.5,10,100% multi-capsid morphotype,3,16,18,4.465308751834371
0.5,10,100% multi-capsid morphotype,3,17,18,2.733239993761182
0.5,10,100% multi-capsid morphotype,3,18,18,5.266778900635039
0.5,10,100% multi-capsid morphotype,3,19,18,4.9579382888422066
0.5,10,100% multi-capsid morphotype,3,20,18,4.031864272642444
0.5,50,100% multi-capsid morphotype,1,1,18,3.2567567985713035
0.5,50,100% multi-capsid morphotype,1,2,18,4.479943165294297
0.5,50,100% multi-capsid morphotype,1,3,18,4.67273584255039
0.5,50,100% multi-capsid morphotype,1,4,18,4.411620258879434
0.5,50,100% multi-capsid morphotype,1,5,18,3.637947172686517
0.5,50,100% multi-capsid morphotype,1,6,18,3.5522427858196117
0.5,50,100% multi-capsid morphotype,1,7,18,4.241176504902476
0.5,50,100% multi-capsid morphotype,1,8,18,3.4370183506373806
0.5,50,100% multi-capsid morphotype,1,9,18,4.023977478710802
0.5,50,100% multi-capsid morphotype,1,10,18,4.977818580510724
0.5,50,100% multi-capsid morphotype,1,11,18,3.2324529294758486
0.5,50,100% multi-capsid morphotype,1,12,18,3.8829520156125588
0.5,50,100% multi-capsid morphotype,1,13,18,4.132196324023417
0.5,50,100% multi-capsid morphotype,1,14,18,3.4103942982657016
0.5,50,100% multi-capsid morphotype,1,15,18,2.3559867750800496
0.5,50,100% multi-capsid morphotype,1,16,18,3.758836095990379
0.5,50,100% multi-capsid morphotype,1,17,18,3.4542978565921754
0.5,50,100% multi-capsid morphotype,1,18,18,3.287807931351241
0.5,50,100% multi-capsid morphotype,1,19,18,2.1453274348178963
0.5,50,100% multi-capsid morphotype,1,20,18,3.4555786813879856
0.5,50,100% multi-capsid morphotype,2,1,18,3.2371812856653768
0.5,50,100% multi-capsid morphotype,2,2,18,3.860562425254344
0.5,50,100% multi-capsid morphotype,2,3,18,4.004452690255527
0.5,50,100% multi-capsid morphotype,2,4,18,2.3523986735416167
0.5,50,100% multi-capsid morphotype,2,5,18,2.7185206134828417
0.5,50,100% multi-capsid morphotype,2,6,18,2.7941764488010294
0.5,50,100% multi-capsid morphotype,2,7,18,2.828571588943276
0.5,50,100% multi-capsid morphotype,2,8,18,2.910717841956944
0.5,50,100% multi-capsid morphotype,2,9,18,3.5187012515290417
0.5,50,100% multi-capsid morphotype,2,10,18,2.9845006453728393
0.5,50,100% multi-capsid morphotype,2,11,18,3.123029306163902
0.5,50,100% multi-capsid morphotype,2,12,18,2.7540694058697466
0.5,50,100% multi-capsid morphotype,2,13,18,3.115490688132073
0.5,50,100% multi-capsid morphotype,2,14,18,3.4513646477218245
0.5,50,100% multi-capsid morphotype,2,15,18,2.4583159010284494
0.5,50,100% multi-capsid morphotype,2,16,18,2.6753651206542024
0.5,50,100% multi-capsid morphotype,2,17,18,2.2909446746106563
0.5,50,100% multi-capsid morphotype,2,18,18,2.8978663595582357
0.5,50,100% multi-capsid morphotype,2,19,18,3.2223842148751536
0.5,50,100% multi-capsid morphotype,2,20,18,3.1629844160982516
0.5,50,100% multi-capsid morphotype,3,1,18,2.5153401542567395
0.5,50,100% multi-capsid morphotype,3,2,18,3.5822186333346884
0.5,50,100% multi-capsid morphotype,3,3,18,3.0918921827798624
0.5,50,100% multi-capsid morphotype,3,4,18,3.4856204362663226
0.5,50,100% multi-capsid morphotype,3,5,18,3.143800970137556
0.5,50,100% multi-capsid morphotype,3,6,18,2.819291840513682
0.5,50,100% multi-capsid morphotype,3,7,18,2.8677232684230263
0.5,50,100% multi-capsid morphotype,3,8,18,3.045531138671624
0.5,50,100% multi-capsid morphotype,3,9,18,3.2581612387482624
0.5,50,100% multi-capsid morphotype,3,10,18,4.2049315766782644
0.5,50,100% multi-capsid morphotype,3,11,18,3.7206475298937995
0.5,50,100% multi-capsid morphotype,3,12,18,2.5070523854727207
0.5,50,100% multi-capsid morphotype,3,13,18,2.756704251838736
0.5,50,100% multi-capsid morphotype,3,14,18,3.3211800654388917
0.5,50,100% multi-capsid morphotype,3,15,18,3.21823198121987
0.5,50,100% multi-capsid morphotype,3,16,18,2.80452565532078
0.5,50,100% multi-capsid morphotype,3,17,18,3.5265702690874496
0.5,50,100% multi-capsid morphotype,3,18,18,3.500687729617339
0.5,50,100% multi-capsid morphotype,3,19,18,3.8581470792196435
0.5,50,100% multi-capsid morphotype,3,20,18,3.913295204468653
0.5,100,100% multi-capsid morphotype,1,1,18,3.7310755746861726
0.5,100,100% multi-capsid morphotype,1,2,18,3.785956576500227
0.5,100,100% multi-capsid morphotype,1,3,18,4.322531622008986
0.5,100,100% multi-capsid morphotype,1,4,18,4.350285379675955
0.5,100,100% multi-capsid morphotype,1,5,18,3.7151750596158433
0.5,100,100% multi-capsid morphotype,1,6,18,3.5731011138629998
0.5,100,100% multi-capsid morphotype,1,7,18,4.423240608038752
0.5,100,100% multi-capsid morphotype,1,8,18,3.8234109899378406
0.5,100,100% multi-capsid morphotype,1,9,18,4.33351617148146
0.5,100,100% multi-capsid morphotype,1,10,18,4.452141165007607
0.5,100,100% multi-capsid morphotype,1,11,18,4.59564355774964
0.5,100,100% multi-capsid morphotype,1,12,18,2.8658014055566645
0.5,100,100% multi-capsid morphotype,1,13,18,4.063692294614449
0.5,100,100% multi-capsid morphotype,1,14,18,5.53758425940984
0.5,100,100% multi-capsid morphotype,1,15,18,5.146653233078171
0.5,100,100% multi-capsid morphotype,1,16,18,3.2883404036919206
0.5,100,100% multi-capsid morphotype,1,17,18,3.3230399719745574
0.5,100,100% multi-capsid morphotype,1,18,18,2.5615240975732037
0.5,100,100% multi-capsid morphotype,1,19,18,3.9612701642336745
0.5,100,100% multi-capsid morphotype,1,20,18,3.028410667594403
0.5,100,100% multi-capsid morphotype,2,1,18,2.8907552358802042
0.5,100,100% multi-capsid morphotype,2,2,18,2.6585651219052515
0.5,100,100% multi-capsid morphotype,2,3,18,2.4973819591077993
0.5,100,100% multi-capsid morphotype,2,4,18,2.968310072129186
0.5,100,100% multi-capsid morphotype,2,5,18,2.238210150164869
0.5,100,100% multi-capsid morphotype,2,6,18,2.4755743994313555
0.5,100,100% multi-capsid morphotype,2,7,18,3.069570100979015
0.5,100,100% multi-capsid morphotype,2,8,18,2.3068665694607744
0.5,100,100% multi-capsid morphotype,2,9,18,2.795829849590646
0.5,100,100% multi-capsid morphotype,2,10,18,2.6115758476823157
0.5,100,100% multi-capsid morphotype,2,11,18,2.2541114957971744
0.5,100,100% multi-capsid morphotype,2,12,18,3.806133690856624
0.5,100,100% multi-capsid morphotype,2,13,18,2.830013648258295
0.5,100,100% multi-capsid morphotype,2,14,18,3.739706785872871
0.5,100,100% multi-capsid morphotype,2,15,18,2.708358845814356
0.5,100,100% multi-capsid morphotype,2,16,18,2.4693221139706694
0.5,100,100% multi-capsid morphotype,2,17,18,3.5457603230717245
0.5,100,100% multi-capsid morphotype,2,18,18,1.8135288700044707
0.5,100,100% multi-capsid morphotype,2,19,18,2.620213978122781
0.5,100,100% multi-capsid morphotype,2,20,18,2.354495100710009
0.5,100,100% multi-capsid morphotype,3,1,18,4.209171011305062
0.5,100,100% multi-capsid morphotype,3,2,18,4.3132458224051335
0.5,100,100% multi-capsid morphotype,3,3,18,3.2869080396234596
0.5,100,100% multi-capsid morphotype,3,4,18,3.698664581384185
0.5,100,100% multi-capsid morphotype,3,5,18,2.627765449693599
0.5,100,100% multi-capsid morphotype,3,6,18,3.2976568565362223
0.5,100,100% multi-capsid morphotype,3,7,18,4.0923394570077125
0.5,100,100% multi-capsid morphotype,3,8,18,3.929234439405036
0.5,100,100% multi-capsid morphotype,3,9,18,3.6876274390505466
0.5,100,100% multi-capsid morphotype,3,10,18,3.16476064335506
0.5,100,100% multi-capsid morphotype,3,11,18,3.658975118659387
0.5,100,100% multi-capsid morphotype,3,12,18,4.407041724297048
0.5,100,100% multi-capsid morphotype,3,13,18,2.685092416824052
0.5,100,100% multi-capsid morphotype,3,14,18,3.222994316446184
0.5,100,100% multi-capsid morphotype,3,15,18,3.6595195609886098
0.5,100,100% multi-capsid morphotype,3,16,18,4.249187560592204
0.5,100,100% multi-capsid morphotype,3,17,18,2.8512170411278253
0.5,100,100% multi-capsid morphotype,3,18,18,3.5809415323811185
0.5,100,100% multi-capsid morphotype,3,19,18,4.434287749558889
0.5,100,100% multi-capsid morphotype,3,20,18,3.3590780618776206
0.5,150,100% multi-capsid morphotype,1,1,18,4.009310061764199
0.5,150,100% multi-capsid morphotype,1,2,18,3.767730253932287
0.5,150,100% multi-capsid morphotype,1,3,18,2.8277165835829816
0.5,150,100% multi-capsid morphotype,1,4,18,3.395712396811182
0.5,150,100% multi-capsid morphotype,1,5,18,3.32636256293326
0.5,150,100% multi-capsid morphotype,1,6,18,4.396071790281644
