Year,S,Z1,Z2,FracI1,FracI2,nu1,nu2,fecundity,rep,pdoug,sigma,phi
124,6.3546060615193225,146.0589206936752,7.006781183632562,0.25372886881340345,0.02018386861035343,2.7556372820156e-4,0.0852018079594466,0.3836975805048707,9,7,0.5,30
125,1.1129094964468873,36.06482006080334,44.90711445573873,0.03424956996869206,0.216618847930958,2.4329362156886e-4,0.02204671934116263,0.27464891304404226,9,7,0.5,30
126,0.211647174498267,7.566596758936346,16.768915678424094,0.00992226045030745,0.23813506275141672,4.3922772287478e-4,0.00227134703428718,0.24423543808185572,9,7,0.5,30
127,0.11212109241052068,1.5539618662841457,3.619969568918016,0.00594316803352352,0.04315210200241954,0.00215669818224755,0.00206181878461693,0.30814995922955773,9,7,0.5,30
128,0.03074533612062088,0.33401988397185395,0.7641489574174005,0.0063707141335741,0.01174060083488392,0.02107501089116609,0.00328709644112307,0.7346396887102923,9,7,0.5,30
129,0.26876147814398677,0.08009446588855627,0.15724755496507656,0.01336716262129363,0.00453868006616984,0.24135914661855637,0.00651076170779133,4.930131711534064,9,7,0.5,30
130,18.644662492118396,0.32377813026039287,0.04800196730828194,0.03592671977679987,0.00196243764654002,2.061796898932091,0.01384407739829931,38.89207140155113,9,7,0.5,30
131,9.026587988917395,203.25135685258311,0.7278785995991676,0.3477003542765545,0.00119768465584849,0.05419106780885962,0.02137601975044912,1.356750186230842,9,7,0.5,30
132,1.410840484892784,133.47095770086435,4.479976334364691,0.33309950523109694,0.0143834485089813,5.4199173178864e-4,0.0452378398379494,0.343012377969434,9,7,0.5,30
133,0.3615978202531486,29.35541141398004,6.984947369263712,0.05921091287056403,0.13313421073484688,4.5367396752099e-4,0.03333398993976518,0.3136341516815516,9,7,0.5,30
134,0.04071210054690747,6.072441138831161,2.9758468981400426,0.0173615221636319,0.14039717904436264,0.00111471343543901,0.01933022745807121,0.31993397241338384,9,7,0.5,30
135,0.02606100719698598,1.2294682379089468,0.673585066805531,0.01134066902467197,0.06236310996146695,0.00633598547821085,0.02707840380542591,0.5026955109112405,9,7,0.5,30
136,0.06012797489392196,0.25771506077217887,0.15715920910110298,0.0139432542090884,0.02714930359659958,0.05800098454144539,0.05686029223641838,1.7200597310181018,9,7,0.5,30
137,0.6292040739469216,0.10129596204971746,0.06048084830923057,0.02601892084778006,0.01505930408466464,0.5381755381824616,0.1272940325912621,11.222467438283257,9,7,0.5,30
138,17.14057271358611,1.7616252055058823,0.282984071195279,0.0853082819709156,0.01312920642379101,1.9806774738978272,0.26492210075464123,38.093116928728975,9,7,0.5,30
139,18.352605692649288,179.3624806300896,63.86102863401309,0.3360915765646286,0.1122435612133622,0.04213233478642033,0.11501976222409468,1.2408876582633177,9,7,0.5,30
140,0.7313430704472221,183.4306246851639,153.15710964522668,0.2582388024869981,0.26682872275086683,6.0035439119727e-4,0.0016683988979238,0.24470651212973077,9,7,0.5,30
141,0.19647082943989436,38.56145206550085,33.1436899290956,0.07979865878215366,0.12104304753377994,3.901483891253e-4,3.8490597957265e-4,0.23243270409879352,9,7,0.5,30
142,0.02442879023312658,7.859340894129624,6.725011208227659,0.023242111408437,0.01667172866590577,0.00116989798287274,3.6676525626288e-4,0.26647437517762856,9,7,0.5,30
143,0.01012928094149064,1.5846214970721288,1.3479835041974977,0.01609656180102877,0.0040091202489876,0.00787489253236873,5.3177481391049e-4,0.44097242341374354,9,7,0.5,30
144,0.03359246918622943,0.3240477314674476,0.2700064360411624,0.02164096011216023,0.00128613709664519,0.07401646399061153,0.00100731606751185,1.7345737655632567,9,7,0.5,30
145,0.24904567060835872,0.1056334340034666,0.05454837327688201,0.03845537147903252,5.1842140493554e-4,0.6057449478372536,0.00210831198446266,11.682238801918809,9,7,0.5,30
146,38.76901850055126,0.6779751367573756,0.01253143270182901,0.08283858387064079,2.108324429042e-4,2.4898907775430468,0.00423977147361654,46.49068561841167,9,7,0.5,30
147,41.02106269910461,476.5821522663073,0.09302980499046784,0.39565576270219344,7.586145108225973e-5,0.02064237732527598,0.00516311110746103,0.6841831936225973,9,7,0.5,30
148,9.562148158472626,512.7098693871155,0.7553791340830199,0.3295278716377085,5.3864939411427e-4,1.7620469867003e-4,0.0081122662727711,0.24890261220597065,9,7,0.5,30
149,4.198828697443426,125.62832415996346,3.833739239831463,0.07643536005337224,0.01150762006960081,9.480176332164828e-5,0.0244341680527379,0.2797311888783486,9,7,0.5,30
150,1.058269900907419,27.270388645006435,14.23404560625639,0.01616870687443365,0.0976260954414718,1.2233983872989e-4,0.0289393381859146,0.2888139073354188,9,7,0.5,30
151,0.33718239718866927,5.602474435425595,8.924954438048859,0.00443819952323723,0.1833409818168392,2.030731212713e-4,0.00853783640081507,0.2500027923864712,9,7,0.5,30
152,0.05940144924038515,1.1414932742887969,2.557023481295413,0.00195662837619463,0.07552111163859708,6.2975536720964e-4,0.00802634764520717,0.2753228689713873,9,7,0.5,30
153,0.03715130353536085,0.23088229263397428,0.5659133334927964,0.00135398891100899,0.02976663919881507,0.00397803735804326,0.01500509149676322,0.4104676544147187,9,7,0.5,30
154,0.0642740737947046,0.04835316496056544,0.13051325559535837,0.00180781666073362,0.01465732562128094,0.04403733721678329,0.03626049287651677,1.3660478624168308,9,7,0.5,30
155,0.9179110510637276,0.01868248059267846,0.04456690504327984,0.00441195494285522,0.00896742284170495,0.5774778520547397,0.08716620325973783,11.795012832762229,9,7,0.5,30
156,91.41806818158852,1.673977384695592,0.24835479979897185,0.05353155821427893,0.00796891111530921,3.374324090411351,0.19498755681405291,63.21272718848045,9,7,0.5,30
157,8.466492326414388,1194.4343410565325,447.79037064185695,0.4254773787392958,0.15626411549232777,0.00492308649154381,0.01582121378154092,0.3830937939090928,9,7,0.5,30
158,0.6804576016312954,302.7810276852839,154.96786942647356,0.2415118062304115,0.2750304418416811,4.760349689887126e-5,1.8875731138513e-4,0.20688786706839535,9,7,0.5,30
159,0.2436615645964719,60.95775606803539,31.554646686321743,0.01893856216189643,0.02931005503475985,4.4982458434104674e-5,1.1672192848072e-4,0.2072360324959861,9,7,0.5,30
160,0.01508652429887644,12.227344554991204,6.348733890196889,0.00468989642191999,0.0053383399817972,6.562499429458955e-5,1.0738516535125e-4,0.20996260402375735,9,7,0.5,30
161,0.00170980264773966,2.44617362744671,1.2702479086227754,0.00148608863101026,0.00112014015159113,1.3083079266775e-4,1.1258908540036e-4,0.21629935082090124,9,7,0.5,30
162,4.3132681514058e-4,0.4892676440115588,0.25406237300464785,6.104992716238e-4,2.488839796416e-4,4.0600728151668e-4,1.3164383487078e-4,0.23400372054302243,9,7,0.5,30
163,1.7285646960236e-4,0.0978587882953,0.05081326460250681,3.8423077055808e-4,6.0171182872164254e-5,0.00248987279759108,1.8685810147747e-4,0.30800301669622837,9,7,0.5,30
164,1.6645771653487e-4,0.01957442834487159,0.01016274761547106,4.801914445405e-4,1.763805766327102e-5,0.0290780219945528,3.5144109264376e-4,0.8728140272826352,9,7,0.5,30
165,0.00184191810478726,0.0039211944696547,0.00203258641967181,0.00118841651289307,7.061563831578856e-6,0.4118220601195109,7.6751197033965e-4,8.091805823761176,9,7,0.5,30
166,0.058483593950491,9.8148873671616e-4,4.0669786801802e-4,0.00347948071476965,3.1964498709293733e-6,5.779628870379284,0.00173319633073293,108.47802479103387,9,7,0.5,30
167,54.510150761327615,0.05145664224625681,8.385219001677675e-5,0.02621991554929363,1.4101159064432716e-6,55.43186870140649,0.00374693412430601,1031.507677318318,9,7,0.5,30
168,19.11179668911855,898.69924927723,6.6807677140205e-4,0.5393402353549352,4.030259581324815e-7,0.0097645961519438,0.0030956691335355,0.4699867097661916,9,7,0.5,30
169,6.21037199930192,369.932359262613,0.00140261559454891,0.32266000743261947,2.0219913546276163e-6,7.926187155503379e-5,0.00391807620317098,0.22854493236153323,9,7,0.5,30
170,1.078723911177819,80.91771218312637,0.00249033685964366,0.03556440169816113,1.0722161150890814e-5,7.226077907884518e-5,0.01087631185077288,0.24948863307338223,9,7,0.5,30
171,0.22129768165508296,16.518904796880204,0.00249922910693926,0.00980359841378628,5.593237348809083e-5,1.2101849247097e-4,0.05647472688010549,0.3365954082824156,9,7,0.5,30
172,0.06374390463955781,3.330391717002059,0.00274772917897539,0.00374033724385989,3.0332765144755e-4,2.6497848566252e-4,0.5239089519699957,0.8891950949793465,9,7,0.5,30
173,0.41563755692812226,0.6696495485616166,0.00765839215621807,0.00174152684577811,0.00327231826752978,6.257071351864e-4,6.070276908840841,6.265637301870718,9,7,0.5,30
174,1.2746686600892794,0.1437085917798842,2.773034372397085,7.5111067186942e-4,0.1983674877059399,0.00120252012769697,8.939820734236504,5.091067081700692,9,7,0.5,30
175,0.29688903517494664,0.03355713984936119,16.93988865541661,1.1931234805611e-4,0.445685889985428,0.00310337452395726,0.10189179896175822,0.4899687470666659,9,7,0.5,30
176,0.3144471498649887,0.00798502353387082,5.707299274443533,1.315322286572e-4,0.2762798576399606,0.02373795011964144,0.00677354642886186,0.8032384167676468,9,7,0.5,30
177,3.4414444183750224,0.00553209469973071,1.602666032728203,3.8881311832374e-4,0.04762452697018693,0.3160592081630047,0.0075165114313143,6.333832942044608,9,7,0.5,30
178,88.88105292668376,7.34903971012042,2.6083236096852445,0.06041011834397854,0.02078612739838731,1.2502189039959477,0.01149247858432752,22.88114150744883,9,7,0.5,30
179,32.45645328469277,1103.4887326439296,108.54015502224684,0.4005897382394711,0.03646740224200384,0.0055637595657872,0.00787727289012299,0.3995243436930293,9,7,0.5,30
180,5.273505574086979,492.75032300751855,190.57578270171544,0.2726978383612853,0.16883912091036565,5.4500573267350965e-5,7.2385566302778e-4,0.2100365521010683,9,7,0.5,30
181,1.7723859978426322,103.32097736966897,52.487023422383416,0.02919326741985551,0.09354961583100568,3.922762787779034e-5,2.5628771436692e-4,0.2072185998514232,9,7,0.5,30
182,0.9791421272320256,21.02811648136376,11.402898896774742,0.00659867524240553,0.01761225642887717,5.041877842356412e-5,2.122491197433e-4,0.20888643778842755,9,7,0.5,30
183,0.18414243020730492,4.264498260095098,2.3915567561702447,0.00192414197117312,0.00384092961646014,8.614124575842285e-5,2.1802730592708e-4,0.2130594837286588,9,7,0.5,30
184,0.04329247938343299,0.8569054871320787,0.4832415768436387,6.9349765628584e-4,8.9436681373383e-4,2.0696414706885e-4,2.5007833061111e-4,0.22314285566501155,9,7,0.5,30
185,0.01715841863067681,0.17184611478074285,0.09693119808424036,3.4058371102088e-4,2.1563577275386e-4,8.5904677424623e-4,3.2897765580812e-4,0.25593682398388884,9,7,0.5,30
186,0.00713567619451559,0.0345264879570412,0.01941712658088888,2.8730398750259e-4,5.8499095501634626e-5,0.00743353889670396,5.5177432308059e-4,0.4326608055159748,9,7,0.5,30
187,0.02544911532576043,0.00702470097132603,0.00388802637560354,5.1689417385279e-4,2.046982524041873e-5,0.09958131831668816,0.00114864851931112,2.2267067277381374,9,7,0.5,30
188,0.7099410381150111,0.00261391663664991,7.8481466319073e-4,0.00151559178721395,9.12354909239765e-6,1.4296566764704532,0.00259842474877049,27.156731631355168,9,7,0.5,30
189,90.073762353263,1.853423960497354,2.4686909453985e-4,0.07430413591854496,4.1295596850580976e-6,5.124844354717501,0.00521858616501357,92.148058199826,9,7,0.5,30
190,30.415110066085266,1292.387727372182,0.00478390468856411,0.4660650651845829,1.6751862474860636e-6,0.0056426891182971,0.00559453377774432,0.3956449939903163,9,7,0.5,30
191,1.9798972940171025,551.1992863466364,0.03207875770741301,0.3120564537647853,3.0662039204526255e-5,5.26576156143119e-5,0.00972623861206911,0.24313858291973903,9,7,0.5,30
192,0.8326024778601258,112.3854053839576,0.04728904167136345,0.03468514103209229,6.1823110103105e-4,4.68068411739412e-5,0.04445618763000621,0.3086956665454455,9,7,0.5,30
193,0.6469737397517613,22.707961458538772,0.13745662110079102,0.00874038110760325,0.0045853014686672,7.738213893166663e-5,0.3668285013697885,0.6938129020228825,9,7,0.5,30
194,1.530663089620139,4.603924480994597,1.8110689021663944,0.00301113023325762,0.08177108678957114,1.4711524189915e-4,1.4982754196984982,1.699506358927388,9,7,0.5,30
195,0.4155049432897686,0.9536838410583844,15.680644500877252,6.8980415605139e-4,0.3312062963328158,2.0862449667365e-4,0.19419746264459511,0.4322013451153862,9,7,0.5,30
196,0.10560867166434412,0.19352370479483433,6.895298535533332,2.1023011627346e-4,0.3137624093530241,3.9757280375561e-4,0.00924741620271811,0.2628754710337498,9,7,0.5,30
197,0.01288238939580782,0.03917947712956484,1.5832952559308064,1.4020501183936e-4,0.06540325113494355,0.00198184543261812,0.00943094849319552,0.33099759049676836,9,7,0.5,30
198,0.00831465160198278,0.00789904198372918,0.3258640893789545,1.5208801972465e-4,0.02301574583325273,0.01989749945284172,0.01822687242638036,0.7879916671069143,9,7,0.5,30
199,0.09357489757491978,0.00166641676159652,0.06800920928658803,3.2693004906894e-4,0.01074635734251346,0.2713367688162822,0.03977782130807978,5.740081051877974,9,7,0.5,30
200,10.852037215879388,0.00338430329338834,0.02881575618767038,0.00104162244559436,0.0051709628651355,3.895511525099586,0.0920733384617764,73.77410155059343,9,7,0.5,30
201,21.844950135022703,117.55418425842696,6.038617764031187,0.3446374796083168,0.01611530929651419,0.09893538920244573,0.1516833245316964,2.52332701321394,9,7,0.5,30
1,0.5187764206773166,0.1395686683943083,0.27680191512431523,0,0,0.10000000000000002,0.10000000000000002,0,9,7,0.5,40
